Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR17470121	Sequencing data of HG01892	Illumina MiSeq	1190	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470121/SRR17470121.sra	SRR17470121.sra	SRR17470121_Sequencing_data_of_HG01892.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17470121/SRR17470121_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/021/SRR17470121/SRR17470121_2.fastq.gz	SRR17470121_2.fastq.gz	SRR17470121_Sequencing_data_of_HG01892_2.fastq.gz
SRR17470119	Sequencing data of HG02675	Illumina MiSeq	1138	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470119/SRR17470119.sra	SRR17470119.sra	SRR17470119_Sequencing_data_of_HG02675.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17470119/SRR17470119_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/019/SRR17470119/SRR17470119_1.fastq.gz	SRR17470119_1.fastq.gz	SRR17470119_Sequencing_data_of_HG02675_1.fastq.gz
SRR17470119	Sequencing data of HG02675	Illumina MiSeq	1138	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470119/SRR17470119.sra	SRR17470119.sra	SRR17470119_Sequencing_data_of_HG02675.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17470119/SRR17470119_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/019/SRR17470119/SRR17470119_2.fastq.gz	SRR17470119_2.fastq.gz	SRR17470119_Sequencing_data_of_HG02675_2.fastq.gz
SRR17470118	Sequencing data of NA20362	Illumina MiSeq	1266	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470118/SRR17470118.sra	SRR17470118.sra	SRR17470118_Sequencing_data_of_NA20362.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/018/SRR17470118/SRR17470118_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/018/SRR17470118/SRR17470118_1.fastq.gz	SRR17470118_1.fastq.gz	SRR17470118_Sequencing_data_of_NA20362_1.fastq.gz
SRR17470118	Sequencing data of NA20362	Illumina MiSeq	1266	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470118/SRR17470118.sra	SRR17470118.sra	SRR17470118_Sequencing_data_of_NA20362.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/018/SRR17470118/SRR17470118_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/018/SRR17470118/SRR17470118_2.fastq.gz	SRR17470118_2.fastq.gz	SRR17470118_Sequencing_data_of_NA20362_2.fastq.gz
SRR17470117	Sequencing data of HG03520	Illumina MiSeq	1085	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470117/SRR17470117.sra	SRR17470117.sra	SRR17470117_Sequencing_data_of_HG03520.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17470117/SRR17470117_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/017/SRR17470117/SRR17470117_1.fastq.gz	SRR17470117_1.fastq.gz	SRR17470117_Sequencing_data_of_HG03520_1.fastq.gz
SRR17470117	Sequencing data of HG03520	Illumina MiSeq	1085	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470117/SRR17470117.sra	SRR17470117.sra	SRR17470117_Sequencing_data_of_HG03520.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17470117/SRR17470117_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/017/SRR17470117/SRR17470117_2.fastq.gz	SRR17470117_2.fastq.gz	SRR17470117_Sequencing_data_of_HG03520_2.fastq.gz
SRR17470116	Sequencing data of HG00262	Illumina MiSeq	1060	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470116/SRR17470116.sra	SRR17470116.sra	SRR17470116_Sequencing_data_of_HG00262.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17470116/SRR17470116_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/016/SRR17470116/SRR17470116_1.fastq.gz	SRR17470116_1.fastq.gz	SRR17470116_Sequencing_data_of_HG00262_1.fastq.gz
SRR17470116	Sequencing data of HG00262	Illumina MiSeq	1060	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470116/SRR17470116.sra	SRR17470116.sra	SRR17470116_Sequencing_data_of_HG00262.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17470116/SRR17470116_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/016/SRR17470116/SRR17470116_2.fastq.gz	SRR17470116_2.fastq.gz	SRR17470116_Sequencing_data_of_HG00262_2.fastq.gz
SRR17470115	Sequencing data of NA19785	Illumina MiSeq	1189	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470115/SRR17470115.sra	SRR17470115.sra	SRR17470115_Sequencing_data_of_NA19785.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17470115/SRR17470115_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/015/SRR17470115/SRR17470115_1.fastq.gz	SRR17470115_1.fastq.gz	SRR17470115_Sequencing_data_of_NA19785_1.fastq.gz
SRR17470115	Sequencing data of NA19785	Illumina MiSeq	1189	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470115/SRR17470115.sra	SRR17470115.sra	SRR17470115_Sequencing_data_of_NA19785.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17470115/SRR17470115_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/015/SRR17470115/SRR17470115_2.fastq.gz	SRR17470115_2.fastq.gz	SRR17470115_Sequencing_data_of_NA19785_2.fastq.gz
SRR17470114	Sequencing data of HG02014	Illumina MiSeq	1094	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470114/SRR17470114.sra	SRR17470114.sra	SRR17470114_Sequencing_data_of_HG02014.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17470114/SRR17470114_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/014/SRR17470114/SRR17470114_1.fastq.gz	SRR17470114_1.fastq.gz	SRR17470114_Sequencing_data_of_HG02014_1.fastq.gz
SRR17470114	Sequencing data of HG02014	Illumina MiSeq	1094	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470114/SRR17470114.sra	SRR17470114.sra	SRR17470114_Sequencing_data_of_HG02014.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17470114/SRR17470114_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/014/SRR17470114/SRR17470114_2.fastq.gz	SRR17470114_2.fastq.gz	SRR17470114_Sequencing_data_of_HG02014_2.fastq.gz
SRR17470113	Sequencing data of HG02235	Illumina MiSeq	965	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470113/SRR17470113.sra	SRR17470113.sra	SRR17470113_Sequencing_data_of_HG02235.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/013/SRR17470113/SRR17470113_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/013/SRR17470113/SRR17470113_1.fastq.gz	SRR17470113_1.fastq.gz	SRR17470113_Sequencing_data_of_HG02235_1.fastq.gz
SRR17470113	Sequencing data of HG02235	Illumina MiSeq	965	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470113/SRR17470113.sra	SRR17470113.sra	SRR17470113_Sequencing_data_of_HG02235.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/013/SRR17470113/SRR17470113_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/013/SRR17470113/SRR17470113_2.fastq.gz	SRR17470113_2.fastq.gz	SRR17470113_Sequencing_data_of_HG02235_2.fastq.gz
SRR17470112	Sequencing data of HG02317	Illumina MiSeq	1117	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470112/SRR17470112.sra	SRR17470112.sra	SRR17470112_Sequencing_data_of_HG02317.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17470112/SRR17470112_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/012/SRR17470112/SRR17470112_1.fastq.gz	SRR17470112_1.fastq.gz	SRR17470112_Sequencing_data_of_HG02317_1.fastq.gz
SRR17470112	Sequencing data of HG02317	Illumina MiSeq	1117	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470112/SRR17470112.sra	SRR17470112.sra	SRR17470112_Sequencing_data_of_HG02317.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17470112/SRR17470112_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/012/SRR17470112/SRR17470112_2.fastq.gz	SRR17470112_2.fastq.gz	SRR17470112_Sequencing_data_of_HG02317_2.fastq.gz
SRR17470111	Sequencing data of HG01102	Illumina MiSeq	1302	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470111/SRR17470111.sra	SRR17470111.sra	SRR17470111_Sequencing_data_of_HG01102.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17470111/SRR17470111_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/011/SRR17470111/SRR17470111_1.fastq.gz	SRR17470111_1.fastq.gz	SRR17470111_Sequencing_data_of_HG01102_1.fastq.gz
SRR17470111	Sequencing data of HG01102	Illumina MiSeq	1302	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470111/SRR17470111.sra	SRR17470111.sra	SRR17470111_Sequencing_data_of_HG01102.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17470111/SRR17470111_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/011/SRR17470111/SRR17470111_2.fastq.gz	SRR17470111_2.fastq.gz	SRR17470111_Sequencing_data_of_HG01102_2.fastq.gz
SRR17470109	Sequencing data of NA18507	Illumina MiSeq	1153	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470109/SRR17470109.sra	SRR17470109.sra	SRR17470109_Sequencing_data_of_NA18507.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17470109/SRR17470109_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/009/SRR17470109/SRR17470109_1.fastq.gz	SRR17470109_1.fastq.gz	SRR17470109_Sequencing_data_of_NA18507_1.fastq.gz
SRR17470109	Sequencing data of NA18507	Illumina MiSeq	1153	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470109/SRR17470109.sra	SRR17470109.sra	SRR17470109_Sequencing_data_of_NA18507.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17470109/SRR17470109_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/009/SRR17470109/SRR17470109_2.fastq.gz	SRR17470109_2.fastq.gz	SRR17470109_Sequencing_data_of_NA18507_2.fastq.gz
SRR17470110	Sequencing data of HG03163	Illumina MiSeq	1275	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470110/SRR17470110.sra	SRR17470110.sra	SRR17470110_Sequencing_data_of_HG03163.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17470110/SRR17470110_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/010/SRR17470110/SRR17470110_1.fastq.gz	SRR17470110_1.fastq.gz	SRR17470110_Sequencing_data_of_HG03163_1.fastq.gz
SRR17470110	Sequencing data of HG03163	Illumina MiSeq	1275	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470110/SRR17470110.sra	SRR17470110.sra	SRR17470110_Sequencing_data_of_HG03163.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17470110/SRR17470110_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/010/SRR17470110/SRR17470110_2.fastq.gz	SRR17470110_2.fastq.gz	SRR17470110_Sequencing_data_of_HG03163_2.fastq.gz
SRR17470108	Sequencing data of HG02687	Illumina MiSeq	1276	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470108/SRR17470108.sra	SRR17470108.sra	SRR17470108_Sequencing_data_of_HG02687.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17470108/SRR17470108_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/008/SRR17470108/SRR17470108_1.fastq.gz	SRR17470108_1.fastq.gz	SRR17470108_Sequencing_data_of_HG02687_1.fastq.gz
SRR17470108	Sequencing data of HG02687	Illumina MiSeq	1276	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470108/SRR17470108.sra	SRR17470108.sra	SRR17470108_Sequencing_data_of_HG02687.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17470108/SRR17470108_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/008/SRR17470108/SRR17470108_2.fastq.gz	SRR17470108_2.fastq.gz	SRR17470108_Sequencing_data_of_HG02687_2.fastq.gz
SRR17470107	Sequencing data of NA20313	Illumina MiSeq	1276	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470107/SRR17470107.sra	SRR17470107.sra	SRR17470107_Sequencing_data_of_NA20313.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17470107/SRR17470107_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/007/SRR17470107/SRR17470107_1.fastq.gz	SRR17470107_1.fastq.gz	SRR17470107_Sequencing_data_of_NA20313_1.fastq.gz
SRR17470107	Sequencing data of NA20313	Illumina MiSeq	1276	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470107/SRR17470107.sra	SRR17470107.sra	SRR17470107_Sequencing_data_of_NA20313.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17470107/SRR17470107_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/007/SRR17470107/SRR17470107_2.fastq.gz	SRR17470107_2.fastq.gz	SRR17470107_Sequencing_data_of_NA20313_2.fastq.gz
SRR17470106	Sequencing data of NA18865	Illumina MiSeq	1248	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470106/SRR17470106.sra	SRR17470106.sra	SRR17470106_Sequencing_data_of_NA18865.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17470106/SRR17470106_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/006/SRR17470106/SRR17470106_1.fastq.gz	SRR17470106_1.fastq.gz	SRR17470106_Sequencing_data_of_NA18865_1.fastq.gz
SRR17470106	Sequencing data of NA18865	Illumina MiSeq	1248	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470106/SRR17470106.sra	SRR17470106.sra	SRR17470106_Sequencing_data_of_NA18865.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17470106/SRR17470106_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/006/SRR17470106/SRR17470106_2.fastq.gz	SRR17470106_2.fastq.gz	SRR17470106_Sequencing_data_of_NA18865_2.fastq.gz
SRR17470105	Sequencing data of NA19664	Illumina MiSeq	1418	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470105/SRR17470105.sra	SRR17470105.sra	SRR17470105_Sequencing_data_of_NA19664.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17470105/SRR17470105_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/005/SRR17470105/SRR17470105_1.fastq.gz	SRR17470105_1.fastq.gz	SRR17470105_Sequencing_data_of_NA19664_1.fastq.gz
SRR17470105	Sequencing data of NA19664	Illumina MiSeq	1418	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470105/SRR17470105.sra	SRR17470105.sra	SRR17470105_Sequencing_data_of_NA19664.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17470105/SRR17470105_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/005/SRR17470105/SRR17470105_2.fastq.gz	SRR17470105_2.fastq.gz	SRR17470105_Sequencing_data_of_NA19664_2.fastq.gz
SRR17470104	Sequencing data of HG03928	Illumina MiSeq	1257	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470104/SRR17470104.sra	SRR17470104.sra	SRR17470104_Sequencing_data_of_HG03928.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17470104/SRR17470104_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/004/SRR17470104/SRR17470104_1.fastq.gz	SRR17470104_1.fastq.gz	SRR17470104_Sequencing_data_of_HG03928_1.fastq.gz
SRR17470104	Sequencing data of HG03928	Illumina MiSeq	1257	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470104/SRR17470104.sra	SRR17470104.sra	SRR17470104_Sequencing_data_of_HG03928.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17470104/SRR17470104_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/004/SRR17470104/SRR17470104_2.fastq.gz	SRR17470104_2.fastq.gz	SRR17470104_Sequencing_data_of_HG03928_2.fastq.gz
SRR17470101	Sequencing data of HG01341	Illumina MiSeq	1313	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470101/SRR17470101.sra	SRR17470101.sra	SRR17470101_Sequencing_data_of_HG01341.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17470101/SRR17470101_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/001/SRR17470101/SRR17470101_1.fastq.gz	SRR17470101_1.fastq.gz	SRR17470101_Sequencing_data_of_HG01341_1.fastq.gz
SRR17470101	Sequencing data of HG01341	Illumina MiSeq	1313	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470101/SRR17470101.sra	SRR17470101.sra	SRR17470101_Sequencing_data_of_HG01341.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17470101/SRR17470101_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/001/SRR17470101/SRR17470101_2.fastq.gz	SRR17470101_2.fastq.gz	SRR17470101_Sequencing_data_of_HG01341_2.fastq.gz
SRR17470103	Sequencing data of HG03686	Illumina MiSeq	1412	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470103/SRR17470103.sra	SRR17470103.sra	SRR17470103_Sequencing_data_of_HG03686.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17470103/SRR17470103_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/003/SRR17470103/SRR17470103_1.fastq.gz	SRR17470103_1.fastq.gz	SRR17470103_Sequencing_data_of_HG03686_1.fastq.gz
SRR17470103	Sequencing data of HG03686	Illumina MiSeq	1412	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470103/SRR17470103.sra	SRR17470103.sra	SRR17470103_Sequencing_data_of_HG03686.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17470103/SRR17470103_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/003/SRR17470103/SRR17470103_2.fastq.gz	SRR17470103_2.fastq.gz	SRR17470103_Sequencing_data_of_HG03686_2.fastq.gz
SRR17470100	Sequencing data of HG00632	Illumina MiSeq	1293	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470100/SRR17470100.sra	SRR17470100.sra	SRR17470100_Sequencing_data_of_HG00632.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17470100/SRR17470100_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/000/SRR17470100/SRR17470100_1.fastq.gz	SRR17470100_1.fastq.gz	SRR17470100_Sequencing_data_of_HG00632_1.fastq.gz
SRR17470100	Sequencing data of HG00632	Illumina MiSeq	1293	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470100/SRR17470100.sra	SRR17470100.sra	SRR17470100_Sequencing_data_of_HG00632.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17470100/SRR17470100_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/000/SRR17470100/SRR17470100_2.fastq.gz	SRR17470100_2.fastq.gz	SRR17470100_Sequencing_data_of_HG00632_2.fastq.gz
SRR17470099	Sequencing data of HG01615	Illumina MiSeq	1256	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470099/SRR17470099.sra	SRR17470099.sra	SRR17470099_Sequencing_data_of_HG01615.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17470099/SRR17470099_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/099/SRR17470099/SRR17470099_1.fastq.gz	SRR17470099_1.fastq.gz	SRR17470099_Sequencing_data_of_HG01615_1.fastq.gz
SRR17470099	Sequencing data of HG01615	Illumina MiSeq	1256	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470099/SRR17470099.sra	SRR17470099.sra	SRR17470099_Sequencing_data_of_HG01615.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17470099/SRR17470099_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/099/SRR17470099/SRR17470099_2.fastq.gz	SRR17470099_2.fastq.gz	SRR17470099_Sequencing_data_of_HG01615_2.fastq.gz
SRR17470102	Sequencing data of HG04180	Illumina MiSeq	1378	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470102/SRR17470102.sra	SRR17470102.sra	SRR17470102_Sequencing_data_of_HG04180.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17470102/SRR17470102_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/002/SRR17470102/SRR17470102_1.fastq.gz	SRR17470102_1.fastq.gz	SRR17470102_Sequencing_data_of_HG04180_1.fastq.gz
SRR17470102	Sequencing data of HG04180	Illumina MiSeq	1378	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470102/SRR17470102.sra	SRR17470102.sra	SRR17470102_Sequencing_data_of_HG04180.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17470102/SRR17470102_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/002/SRR17470102/SRR17470102_2.fastq.gz	SRR17470102_2.fastq.gz	SRR17470102_Sequencing_data_of_HG04180_2.fastq.gz
SRR17470098	Sequencing data of NA18636	Illumina MiSeq	1176	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470098/SRR17470098.sra	SRR17470098.sra	SRR17470098_Sequencing_data_of_NA18636.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17470098/SRR17470098_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/098/SRR17470098/SRR17470098_1.fastq.gz	SRR17470098_1.fastq.gz	SRR17470098_Sequencing_data_of_NA18636_1.fastq.gz
